CO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_DEFICIENCIA_FISICA,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_VISAO_MONOCULAR,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_TEMPO_ADICIONAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
1400100,14,RR,21,Feminino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2015,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"667,6","693,8","616,7","740,0",DCDBCEDBCCACBAADEEAACBCEDEDAEBCDBCAAEAEEDDCAE,EEBCEBDBADBBCBAEECADCABACDBBADCDCCCBEACBBAACA,ADBBE99999ABBBBBBBCECDDAAAADECAEECDCDEDEDBECBEBBCC,DCEBACAACDCACEBECBDCDCACEDDAEBEEAADDBDDACAACD,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,160,200,180,200,200,940,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Não completou a 4ª série/5º ano do ensino fundamental,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),5,"De R$ 4.990,01 até R$ 5.988,00","Sim, um ou dois dias por semana","Sim, três","Sim, três","Sim, dois",Não,"Sim, dois",Não,"Sim, um",Não,"Sim, um",Não,Sim,"Sim, três",Não,Sim,"Sim, quatro ou mais",Não,"Sim, dois",Sim
1400100,14,RR,38,Feminino,Divorciado(a)/Desquitado(a)/Separado(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2009,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Branca,Branca,Cinza,"480,8","543,2","525,5","487,8",AAAABCDEADEEEACCDECBAEEDECADABBEEEECEDDDDBAAE,CEEBAEBDDBBAABBDDACCBEEACCDABCACAACAEEDBCBEAA,CAADD99999BCAECEDBEBDAADDBBDDECADADDDCEADDCBAECBEA,ACDEAECDADEACAADCAEBADECDEEEACDAABEBAEDDEDDDD,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,100,120,120,120,60,520,Não sei,Não sei,Não Sei,Não Sei,2,"Até R$ 998,00",Não,"Sim, um",Não,Não,"Sim, um","Sim, um",Não,"Sim, um",Não,Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,Não
1400100,14,RR,24,Feminino,Solteiro(a),Indígena,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2013,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Azul,Azul,Amarela,"380,9","452,2","443,9","578,2",CAEBCEDECABDDCAACACADEBCBEABDCBDCDEADBAEBCBAA,EEACDBBADACADEDEACBBECADEACEBAEEAACBD.ADEACBD,DDABE99999ECCDBDABDACAEBAACEBACADCDECDABACAEBADACA,DBCEACEADDBCEBDAECBADECEABDACABAEACBADEBDAEBD,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,160,120,120,120,160,680,"Completou a Faculdade, mas não completou a Pós-graduação",Completou a Pós-graduação,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),4,"De R$ 1.996,01 até R$ 2.495,00",Não,"Sim, um","Sim, dois",Não,Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Sim,"Sim, dois",Sim,Não,Sim
1400100,14,RR,17,Maculino,Solteiro(a),Indígena,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Azul,Azul,Rosa,"592,2","602,1","581,2","651,7",DEADBDCACDECDACCBCBBEABEAEAACEDBCBABCADECDACD,EABCABACBADCECACEDCACBCBEDBCAAABAACDADCEAACAB,CBABE99999BCBAAEDDECBAAECDEBDBCCECBDEEAAADEABDEBDA,CADCCCEAEBBADECBAECBBDAACEBCACEADEEBADEBAACBC,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,120,140,160,140,160,720,"Completou a Faculdade, mas não completou a Pós-graduação","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),6,"De R$ 4.990,01 até R$ 5.988,00",Não,"Sim, um","Sim, três","Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,Não
1400100,14,RR,20,Feminino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2016,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Branca,Branca,Rosa,"611,1","629,2","647,5","561,1",DEADEBDAEDBCDECCDABDBCDEBEABCDDBCBBACDBECCCBC,ACACEEECABADADBCEACDBBAEBCCABAEDADCBCDABBDADC,EBBAE99999BACCCEEDEBAABDDCECDECEDBAEBCDDAECBCCECCB,AAAADDEDBCDDDDDBDAEBECDAECDBECEEBDCEACEACBECE,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,180,120,180,140,120,740,"Completou a Faculdade, mas não completou a Pós-graduação","Completou a Faculdade, mas não completou a Pós-graduação",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),4,"De R$ 11.976,01 até R$ 14.970,00","Sim, um ou dois dias por semana","Sim, quatro ou mais","Sim, quatro ou mais","Sim, três",Não,"Sim, três","Sim, dois","Sim, um",Não,"Sim, um",Não,Não,"Sim, quatro ou mais",Sim,Não,"Sim, quatro ou mais",Não,"Sim, quatro ou mais",Sim
1400100,14,RR,30,Maculino,Solteiro(a),Parda,Brasileiro(a),1702901.0,Axixá do Tocantins,17.0,TO,Já concluí o Ensino Médio,2007,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Amarela,Amarela,Azul,"360,6","545,9","540,2","566,3",AEDBAEBCABCADBAEDBCBDEADBEBDACCADACABBDEEBACC,EBACCCCACEAEBDBADCABABADEDADEACEBBEACCEABCCAE,BBCDD99999ABAEDECEBCADDEBCDAEDEAEBECADBEECBBCAABDD,ECDBDECABABECDBEAEBBCBDABDEDBACCECCECADABEBAD,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,120,120,120,120,80,560,Não completou a 4ª série/5º ano do ensino fundamental,"Completou o Ensino Médio, mas não completou a Faculdade",Grupo 1 (Verificar a definição no dicionário de dados),Grupo 1 (Verificar a definição no dicionário de dados),4,"Até R$ 998,00",Não,"Sim, um","Sim, um",Não,"Sim, um","Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,Não
1400100,14,RR,22,Feminino,Solteiro(a),Preta,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2015,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,4106902,Curitiba,41,PR,Amarela,Azul,Azul,Amarela,"504,6","590,2","565,4","555,5",AACDCEABEDDEDCDAADDEACCBDEBBCEBABBEEBDDACCDEE,BEBCABAACADCBCAEECCACACCEDBDBAAADEDBCCBBEAEAD,BDABB99999BEBCBEDBAEAAEECBEEEEDCECCDEBDACDDDBCCCCE,EEBEEBCDEEEBADEDBDECACDACBDEAEBEECECDBCCCAAAC,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,120,120,140,140,140,660,"Completou a Faculdade, mas não completou a Pós-graduação","Completou a Faculdade, mas não completou a Pós-graduação",Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),2,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, dois",Não,Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,Não,Não,Não,"Sim, dois",Não,"Sim, um",Sim
1400100,14,RR,26,Maculino,Solteiro(a),Branca,Brasileiro(a),5215207.0,Novo Brasil,52.0,GO,Já concluí o Ensino Médio,2010,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Branca,Branca,Amarela,"667,6","638,8","596,3","664,4",BADAAEADEADDEADEEDAEAABEDDABCEEACCACDCDADCCEC,DCECEEBCABADADBDEAADBEABCECABCEBADDBBBDBBAEDB,EBBAD99999BACBCAEDEBAADDEEDEDECADAEDBCCAADCCCCDEED,BADEBBAADDCBDBECCDEAAECDDDEDABBDECBACEBBCCBAD,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,160,140,140,140,140,720,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 2 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, três",Não,"Sim, dois","Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, quatro ou mais",Não,"Sim, dois",Sim
1400100,14,RR,17,Feminino,Solteiro(a),Branca,Brasileiro(a),2927408.0,Salvador,29.0,BA,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Privada,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"625,4","690,9","664,7","750,0",DADCBD.BCCCCDAEECEECCACDEACAEBCAEADBEADEDDDAE,EEBCEDDBADBECBABECEECEEACDBBAEBACCCBEEDBBADCE,ADBBE99999ABBCBCDDAECBDCDAAAECADBCDCEEDEBAECDDBBCC,DDEBAECBCD.ACECEEC.AADEBEDCEACEDAAABDBDBAAECB,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,160,180,160,140,120,760,"Completou a Faculdade, mas não completou a Pós-graduação","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),4,"Mais de R$ 19.960,00","Sim, pelo menos cinco dias por semana","Sim, três","Sim, três","Sim, um",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Sim,"Sim, quatro ou mais",Sim,Sim,"Sim, quatro ou mais",Sim,"Sim, um",Sim
1400100,14,RR,19,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Rosa,Rosa,Amarela,"399,7","484,5","513,3","483,3",DEACECEABBBDDAAACACCEBCEABCECDECDECEAEBDAECAE,ADDCCEDBDAAEDBDEDDAEAEDDCEDEBACADABCAAECABAEB,DEBBA99999DBDCEDCACECBDAACAAEEBDCCAAAAADDEEBBDDBDE,EBBAABCADEBCACEACCEEECCEBABDAAEBCDDABBECDEADB,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,100,120,80,100,60,460,Não sei,Completou a Pós-graduação,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),7,"Até R$ 998,00",Não,"Sim, dois","Sim, quatro ou mais","Sim, um","Sim, um","Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Sim,"Sim, três",Não,Sim,"Sim, quatro ou mais",Não,"Sim, um",Sim
1400100,14,RR,19,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"370,7","464,0","440,4","498,7",CBBBBEADBAEEAABABBDBDCECBAACAEADDEECEAADDCDBD,CBACCBDDBCBEEBAEDDDECCEBCEBBDADADCDDBCEABCDAC,ABACA99999BBEAEEAEDCDBCDAEADDCCDEBBDECEDDCEDAACBAB,ABACBDEEADEBBEAECAEADAEBDAEEBDEAAEACCCAAAAEDA,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,100,80,120,0,420,Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 3 (Verificar a definição no dicionário de dados),5,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, dois","Sim, um","Sim, um","Sim, um","Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, dois",Não,"Sim, um",Sim
1400100,14,RR,18,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Azul,Azul,Amarela,"536,9","621,2","574,3","513,0",AACCEEECEAEAEEDAAABEEBAEBEDBACCECDCECDBCDBAEB,BABCAAACBADCEAEEEDCDCBCBEDBCCABBAEABADBAEAEDE,BDABE99999DCBBADAADCDABEEBBEBCCCBDCDEBDCADBDBDDCBC,CAAECAEADCDCACADCADACBABCBAECAEDEDAAEBEADEEBB,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,160,200,160,160,160,840,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 4 (Verificar a definição no dicionário de dados),Não Sei,6,"De R$ 5.988,01 até R$ 6.986,00",Não,"Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, três",Sim,"Sim, um",Sim
2502151,25,PB,27,Maculino,Não informado,Branca,Brasileiro(a),2504009.0,Campina Grande,25.0,PB,Já concluí o Ensino Médio,2010,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,2702405,Delmiro Gouveia,27,AL,Amarela,Azul,Azul,Amarela,"525,8","536,5","554,1","620,0",EACCCEBEEACAEEDEDDBEACDECABBEBCBBDDEDDDECBBDE,AEBCABACAADCEBAABDCECACCADCCEDCCECADEDBDDACBB,CEABE99999BCBAEDBBAEDABECCBEACECCCADEBDCADDEADADCE,BDCEBBAACBDBAECDDDADCEEDADECBCBBDADEDCCBCEABD,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,120,120,120,120,80,560,Não completou a 4ª série/5º ano do ensino fundamental,"Completou o Ensino Médio, mas não completou a Faculdade",Grupo 2 (Verificar a definição no dicionário de dados),Grupo 1 (Verificar a definição no dicionário de dados),3,"De R$ 1.497,01 até R$ 1.996,00",Não,"Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, um",Não,Não,Sim
1400100,14,RR,19,Feminino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2017,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Amarela,Amarela,Rosa,"532,8","553,4","550,7","429,6",EEABDBADCACEAACBDEBDBCACBEDBEBDDAABDCEBEBADEE,DBABDDAACEAACCEBDECEEDDDDABAEABAEBAADECDACCAC,BCEDC99999CCECAECEACCDECDEAADEEDCBDAADEBECDDCECECD,ABEABCEBCDADAECCACADBAECDBCBCEDEDDDBEAABACCBE,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,120,120,120,140,100,600,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do ensino fundamental","Completou a Faculdade, mas não completou a Pós-graduação",Grupo 2 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),4,"De R$ 3.992,01 até R$ 4.990,00",Não,"Sim, quatro ou mais","Sim, três","Sim, dois",Não,"Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, três",Sim,"Sim, um",Sim
1400100,14,RR,23,Feminino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2012,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Rosa,Rosa,Rosa,"558,9","588,1","587,6","528,8",AEDCBDAADCABBDBBDABBEACAEBAAEEDDADBDACEECBCAD,AEECAEDBBDBEABAACBADEEEACAEBDECACBBBABDBBBACE,ADBAE99999ABECBEEDCECBDDBDADECADEEDCDEEEBAEECABBCC,ACDACBABCEBBCEBBACDCADEBEEACBACDDDABECDBCACBB,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,120,120,120,120,140,620,"Completou o Ensino Médio, mas não completou a Faculdade",Completou a Pós-graduação,Grupo 1 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, dois","Sim, dois",Não,Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,"Sim, um",Não,"Sim, um",Sim
1400100,14,RR,18,Maculino,Solteiro(a),Parda,Brasileiro(a) Naturalizado(a),,,,,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14000482.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Branca,Branca,Cinza,"369,3","505,8","401,7","400,8",CDCBACACEADCCBBEDDDBDECBBCDECECEEDABDDABADEEA,DBEECDACDCAABABEAAEABBADBCEAEBACDDAEDEDBBCCDB,CCEAE99999CACDABECBCECBEAACDDBEACBBAADAECDCCDABCEB,ACDEDBBBCBDBBDCBEEDAEBCCECEECBAAEBCBCCCBDEDCB,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,160,120,120,120,640,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),3,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, dois",Sim,Não,Sim
1400100,14,RR,17,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Educação Especial - Modalidade Substitutiva,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Amarela,Amarela,Azul,"582,7","621,3","599,3","707,6",ACDCACDDAECEBDEBDBADBADDBAEDBDECEBDABECEBDADC,ABABADBACDCEBCBADCBDEDBDDECCEABDBEECCBBADACAC,BAEDA99999CEABAECDECBADCDDDBBCEDEBDABDCEEBDBCAACED,DECADDEBAACECDBACEEEBDEBDBDACBDBECBDACEBDBCBA,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,140,120,120,120,140,640,"Completou a Faculdade, mas não completou a Pós-graduação",Completou a Pós-graduação,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),2,"De R$ 1.996,01 até R$ 2.495,00",Não,"Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, três",Sim,Não,"Sim, dois",Não,"Sim, um",Sim
1400100,14,RR,21,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2017,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"384,8","464,7","515,7","453,2",CBDCCDABCEEDCBAABCBBBCDEEBDCCABBCCBDABABEEEDA,AEBBAADBDCBBEBBABBDAAABCEDEDCDCBDAACCBBEEDDAB,ABBDA99999AABCEDCDCECBDAEDCDDCBBBBAACEBECCECDDBBBB,ECCDABDEADBBDCDBBCABDBDCEEECBDADBCACE.D.AECDD,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,40,40,100,0,300,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a Faculdade, mas não completou a Pós-graduação",Grupo 3 (Verificar a definição no dicionário de dados),Não Sei,3,"De R$ 3.992,01 até R$ 4.990,00",Não,"Sim, dois","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, dois",Não,Não,"Sim, dois",Não,Não,Sim
